PMID,Treatment,Diagnosis,Prevention,Mechanism,Transmission,Epidemic Forecasting,Case Report
32526224,1,1,0,0,0,0,0
32618665,1,1,0,0,0,0,0
32162081,0,0,0,1,0,0,0
32732294,0,0,1,0,0,0,0
32835305,1,0,0,1,0,0,0
32318975,1,0,0,0,0,0,0
32505643,0,0,1,0,0,0,0
32957746,1,1,0,0,0,0,0
32904969,1,0,0,1,0,0,0
32481719,1,0,0,1,0,0,0
32798237,0,0,1,0,1,0,0
33014380,1,1,0,0,0,0,0
32735131,1,0,0,1,0,0,0
33023989,1,1,0,0,0,0,0
32702299,1,0,0,0,0,0,0
32838115,0,0,1,0,0,0,0
32561148,1,0,0,0,0,0,0
32760173,0,0,1,0,0,0,0
32590073,0,0,1,0,0,0,0
32348042,1,0,1,0,0,0,0
33043888,0,1,0,0,0,0,0
32754569,1,1,0,0,0,0,0
32695325,0,0,0,0,0,0,1
32554425,0,0,0,0,0,0,1
32868996,0,0,1,0,0,0,0
32382516,0,0,0,0,0,0,1
32817597,0,1,1,0,0,0,0
32444880,1,1,0,0,0,0,0
32747157,1,0,0,1,0,0,0
33015411,0,0,0,1,0,0,0
32770367,1,1,0,0,0,0,0
32996452,0,1,0,0,0,0,0
32853230,1,1,0,0,0,0,0
32804122,0,0,1,0,0,0,0
32268637,0,0,1,0,0,0,0
32874142,0,0,1,0,0,0,0
33078141,0,0,0,0,0,0,1
32958531,0,1,0,0,0,0,0
32330458,0,0,1,0,1,1,0
32659710,0,1,0,0,0,0,0
32537425,0,0,0,0,0,0,1
32967669,0,0,1,0,0,0,0
32524223,0,1,0,0,0,0,0
32511692,0,1,0,0,0,0,0
32579877,0,1,0,0,0,0,0
32283162,0,1,0,0,0,0,0
32831521,1,0,0,1,0,0,0
32384917,1,0,0,0,0,0,0
32989437,0,0,0,0,0,0,1
32362583,0,0,1,0,0,0,0
32978702,1,0,0,0,0,0,0
32821645,0,0,1,0,0,0,0
32698646,0,0,0,0,0,0,1
32425488,1,0,1,0,0,0,0
33008491,0,0,1,0,0,0,0
32813110,0,0,1,0,0,0,0
32471066,0,0,1,0,0,0,0
33052496,0,0,0,1,0,0,0
32599100,0,0,1,0,0,0,0
32684483,1,0,0,0,0,0,0
32791206,0,0,1,0,0,0,0
32913690,0,0,1,0,0,0,0
32557635,0,0,1,0,0,0,0
32081636,1,0,1,0,1,0,0
32171872,1,0,0,0,0,0,0
32865072,1,1,0,0,0,0,0
32379733,0,0,1,0,0,0,0
32520234,0,0,1,0,0,0,0
32868231,0,0,1,0,0,0,0
32275090,0,0,1,0,0,1,0
32837030,1,0,0,0,0,0,0
32827672,0,0,1,0,0,0,0
32538665,0,0,1,0,0,0,0
32397499,0,0,1,0,0,0,0
32563969,1,0,0,0,0,0,0
33071661,0,0,1,0,0,1,0
32399094,1,0,0,1,0,0,0
32914776,0,0,1,0,0,0,0
33011688,1,0,1,0,0,0,0
32703420,1,0,0,1,0,0,0
32872700,0,0,1,0,0,0,0
32725286,1,0,0,0,0,0,0
32381430,0,0,0,0,0,0,1
32839121,1,1,0,0,0,0,0
32544145,0,0,1,0,0,0,0
32881285,1,0,0,1,0,0,0
32744436,0,0,0,1,0,0,0
32476380,1,0,0,1,0,0,0
32759065,0,0,1,0,0,0,0
32603692,1,0,0,0,0,0,0
32965042,0,0,0,0,0,0,1
32874699,0,0,1,0,0,0,0
32295659,0,0,1,0,0,0,0
32451366,0,0,1,0,0,1,0
33061561,0,0,1,0,0,0,0
32490689,0,0,1,0,0,0,0
33007225,0,0,1,0,0,0,0
32554082,1,1,0,0,0,0,0
32592581,0,1,1,0,0,0,0
32948121,0,1,0,0,0,0,0
32762665,1,1,0,0,0,0,0
32506222,0,0,1,1,0,0,0
32321540,1,0,1,0,0,0,0
33024371,0,0,1,0,0,0,0
32958971,0,1,0,0,0,0,0
32540743,0,0,0,0,1,0,0
32885625,0,0,1,0,0,0,0
32889241,1,0,0,0,0,0,0
33054265,0,0,1,0,0,0,0
32916926,0,1,0,0,0,0,0
32816437,0,0,0,0,0,0,1
32855413,1,0,0,1,0,0,0
33023685,0,0,0,0,0,0,1
32155444,1,0,0,1,0,0,0
32596062,0,0,1,0,0,0,0
32387795,0,0,1,0,0,0,0
32506757,0,0,1,0,0,0,0
32405518,0,0,1,0,0,0,0
32754463,1,0,1,0,0,0,0
32730222,0,0,1,0,0,0,0
32587152,0,0,1,0,0,0,0
32882031,0,0,1,0,0,0,0
32412919,0,0,0,1,0,0,0
32861230,1,1,0,0,0,0,0
32725762,1,1,0,0,0,0,0
32798931,0,0,1,0,0,0,0
32546439,0,0,0,0,0,0,1
32591702,0,0,1,0,0,0,0
32338708,1,0,0,0,0,0,0
32305585,1,1,0,0,0,0,0
32701917,0,0,1,0,0,0,0
32667391,0,0,0,0,0,0,1
33058776,1,0,0,1,0,0,0
32870517,0,0,1,0,0,0,0
32531306,0,0,1,0,0,0,0
32538800,0,0,1,0,0,0,0
33032293,0,0,1,0,0,0,0
33041543,1,0,0,1,0,0,0
32871592,1,1,0,0,0,0,0
32659942,0,0,1,0,0,0,0
32981399,1,0,0,1,0,0,0
32925656,0,0,1,0,0,0,0
32834658,0,1,0,0,0,0,0
32920291,1,0,0,1,0,0,0
32761894,1,0,0,1,0,0,0
32837950,0,1,0,0,0,0,0
32503298,0,0,1,0,0,0,0
32610729,0,0,1,0,0,0,0
32550266,0,0,1,0,0,0,0
32639930,0,0,1,0,0,0,0
32754147,1,0,0,0,0,0,0
32878932,1,0,0,1,0,0,0
32773024,0,0,0,1,0,0,0
32077677,0,0,1,0,0,0,0
32959001,0,0,1,0,0,0,0
32235119,0,0,1,0,0,0,0
32490304,0,0,1,0,0,0,0
32438345,0,0,1,0,0,0,0
32271369,0,1,0,0,0,0,0
32802980,1,0,0,0,0,0,0
33039235,1,1,0,0,0,0,0
32750973,0,1,0,0,0,0,0
32762796,0,0,1,0,0,0,0
32852513,0,0,1,0,0,0,0
32474476,1,0,0,0,0,0,0
32668041,0,0,0,0,0,0,1
32937441,0,0,0,1,0,0,0
32370128,0,1,0,0,0,0,0
32501372,0,0,0,0,0,1,0
33077389,0,0,1,0,0,0,0
32852240,0,1,0,0,0,0,0
32926678,0,0,0,0,0,0,1
32298029,1,0,0,0,0,0,0
32814072,0,1,0,0,0,0,0
32736117,1,1,0,0,0,0,0
32445580,1,1,0,0,0,0,0
32513349,0,0,1,0,0,0,0
32837505,1,0,0,1,0,0,0
32335749,0,0,0,1,0,0,0
32513261,0,0,1,0,0,0,0
32186172,1,0,0,0,0,0,0
32955375,0,1,0,1,1,0,0
32819485,0,0,1,0,0,0,0
32362105,0,0,1,0,0,0,0
32922517,1,0,0,1,0,0,0
32468343,0,0,1,0,0,1,0
32769230,0,1,0,0,0,0,0
32241328,0,0,1,0,0,0,0
32515561,0,0,0,1,0,0,0
32426740,0,0,1,0,0,0,0
32292226,0,0,1,0,0,0,0
32959688,0,0,1,0,0,0,0
32346656,0,0,1,0,0,0,0
32703209,0,1,0,0,0,0,0
32706091,1,1,0,0,0,0,0
33028700,0,0,1,0,0,0,0
32342164,0,0,1,0,0,0,0
32970974,1,0,0,1,0,0,0
32495335,0,0,1,0,0,0,0
32652443,0,0,1,0,0,0,0
32614689,0,0,1,0,0,0,0
32546654,0,1,0,0,0,0,0
32817357,0,1,0,0,0,0,0
32549123,0,0,1,0,0,0,0
32876695,1,0,0,0,0,0,0
32817804,0,0,0,1,0,0,0
33006300,0,1,0,1,0,0,0
32556793,0,0,1,0,0,0,0
32376717,0,0,1,0,0,0,0
32972766,0,0,1,0,0,0,0
32795830,1,0,0,1,0,0,0
32618198,1,0,0,1,0,0,0
32850506,0,1,0,0,0,0,0
32766833,0,1,0,0,0,0,0
32415767,0,0,1,0,0,0,0
32956926,0,0,1,0,0,0,0
32464639,0,0,1,0,0,0,0
32803255,0,0,1,0,0,0,0
32713674,0,0,0,0,1,0,0
32680520,0,0,1,0,0,0,0
32443538,0,0,1,0,0,0,0
32330521,1,0,0,0,0,0,0
32427809,1,0,1,1,0,0,0
32611904,0,0,1,0,0,0,0
32839023,0,0,1,0,0,0,0
32907278,1,0,0,0,0,0,0
32810523,1,1,0,0,0,0,0
32683296,1,0,0,1,0,0,0
32683461,0,0,1,0,0,0,0
32553841,0,1,0,0,0,0,0
32307593,1,0,0,0,0,0,0
32811577,0,0,0,0,0,1,0
32779755,1,0,0,0,0,0,0
33019984,1,1,0,0,0,0,0
32425633,0,0,1,0,0,0,0
32617010,1,1,0,0,0,0,0
32811328,0,0,1,0,0,0,0
32312290,1,0,0,0,0,0,0
32472653,1,0,0,0,0,0,0
33026286,0,1,1,0,1,0,0
32462675,0,0,1,0,0,0,0
32106216,0,0,1,0,0,0,0
32977575,0,0,1,0,1,0,0
32837844,0,0,1,0,0,1,0
32408547,1,0,0,1,0,0,0
32647307,1,1,0,0,0,0,0
32577869,0,1,0,0,0,0,0
32464668,0,0,1,0,0,0,0
33069796,0,0,1,0,0,0,0
32582614,0,0,1,0,0,0,0
32371331,0,0,1,0,0,0,0
32789157,0,0,1,0,0,0,0
32633678,0,1,0,0,0,0,0
32865141,0,0,1,0,0,0,0
32590558,0,0,1,0,0,0,0
32704366,0,0,1,0,0,0,0
32835295,1,0,0,1,0,0,0
32852291,0,0,1,0,0,0,0
32814955,0,1,0,0,0,0,0
32559328,0,0,1,0,0,0,0
32568728,0,0,1,0,0,0,0
32685610,0,0,1,0,0,0,0
32339615,0,0,1,0,0,0,0
32654028,0,0,1,0,0,0,0
32857112,0,1,0,0,0,0,0
32970786,0,0,1,0,0,0,0
32832038,1,0,0,1,0,0,0
32505992,0,0,1,0,0,0,0
32804790,1,1,0,0,0,0,0
32670717,0,0,1,0,0,1,0
32856063,0,0,0,0,0,0,1
32837939,0,1,0,0,0,0,0
32860392,0,0,1,0,0,0,0
32984240,0,0,0,0,0,1,0
32938244,0,0,1,0,0,0,0
32999467,1,1,0,1,0,0,0
32259829,0,1,0,1,0,0,0
33001626,1,0,0,0,0,0,0
32414390,0,0,1,0,0,0,0
32750604,0,0,1,0,0,0,0
32934635,0,0,1,0,0,0,0
32527752,0,0,0,0,1,0,0
32769090,0,0,1,0,0,0,0
32248146,0,0,1,0,1,0,0
32399507,0,0,1,0,1,1,0
32275264,0,0,1,0,0,0,0
32330078,0,0,1,0,0,0,0
32053470,0,0,0,1,0,0,0
32432912,0,0,1,0,0,0,0
32834237,0,0,1,0,0,0,0
32767703,0,1,0,0,1,0,0
32606493,0,0,1,0,0,0,0
32692266,1,0,0,0,0,0,0
32726452,0,0,1,0,1,0,0
32198989,0,0,1,0,0,0,0
32548598,0,0,1,0,0,0,0
32581017,1,0,0,1,0,0,0
32837193,0,0,1,0,0,0,0
32389618,0,0,0,0,0,0,1
32627205,0,0,1,0,0,0,0
32635474,0,0,1,0,0,0,0
32522822,0,0,1,0,0,0,0
32356910,1,0,0,0,0,0,0
32725059,0,1,0,0,0,0,0
33053765,0,0,1,0,0,0,0
32418734,0,0,1,0,0,0,0
33019838,1,0,0,0,0,0,0
32895585,0,0,1,0,0,0,0
32850929,0,0,1,0,0,0,0
33066885,1,0,0,0,0,0,0
32594570,0,0,1,0,0,0,0
32967786,0,0,1,0,0,0,0
32935073,0,0,0,0,0,0,1
32636919,1,0,0,0,0,0,0
32576668,0,0,0,0,0,1,0
32455090,0,0,0,0,0,0,1
32309108,0,0,1,0,0,1,0
32847554,0,0,1,0,0,0,0
32503831,0,0,1,0,0,0,0
33065163,1,0,0,1,0,0,0
32662982,1,0,0,1,0,0,0
32275258,0,0,1,1,1,0,0
32674816,0,0,1,0,0,0,0
32238197,0,0,1,0,0,0,0
32935331,1,0,0,0,0,0,0
32378180,0,0,1,0,0,0,0
32964068,0,1,0,0,0,0,0
32632198,1,1,0,0,0,0,0
32337769,1,0,0,0,0,0,0
32884216,1,0,0,1,0,0,0
32554773,0,1,0,0,0,0,0
32514047,1,0,0,1,0,0,0
32440666,0,1,0,0,0,0,0
33054375,0,0,1,0,0,0,0
32125873,0,1,0,1,0,0,0
32634602,1,0,0,0,0,0,0
32713251,1,0,1,0,0,0,0
32468229,0,0,1,0,0,0,0
33064422,1,1,0,0,0,0,0
32605192,1,1,0,0,0,0,0
32668015,0,0,1,0,0,0,0
32965398,0,0,1,0,0,0,0
32584487,0,0,0,0,0,0,1
32342516,0,0,1,0,0,0,0
32354081,0,0,1,0,0,0,0
32699064,0,0,0,1,0,0,0
32520073,0,0,1,0,0,0,0
32352359,0,0,1,0,0,0,0
32793434,1,0,0,0,0,0,0
32867606,0,0,1,0,0,0,0
32652995,0,0,1,0,0,0,0
32739398,0,1,0,0,1,0,0
32600476,0,0,0,1,0,0,0
32910692,0,0,1,0,0,0,0
32503806,0,0,1,0,0,0,0
32879106,1,1,0,0,0,0,0
32713863,1,0,0,1,0,0,0
32276102,0,0,1,0,0,0,0
32513502,0,0,0,0,0,1,0
32787916,0,0,1,0,0,0,0
32308266,1,0,0,1,0,0,0
32690437,0,0,1,0,0,0,0
32828609,0,0,1,0,0,0,0
32860390,0,1,0,0,0,0,0
32361460,0,0,1,0,0,0,0
33070913,0,0,0,0,0,0,1
32657563,0,0,1,0,0,0,0
32668893,0,0,1,0,0,0,0
32500388,0,0,1,0,0,0,0
32561113,1,0,0,0,0,0,0
32542212,1,0,0,0,0,0,0
32899381,1,0,0,1,0,0,0
33005213,0,1,0,0,0,0,0
32967321,0,0,1,0,0,0,0
33069124,1,0,0,1,0,0,0
32984388,1,1,0,0,0,0,0
32776124,0,0,1,0,0,0,0
32269067,0,0,1,0,0,0,0
32847856,1,0,0,1,0,0,0
32229706,1,0,0,1,0,0,0
32460453,0,0,0,0,0,0,1
32650753,0,0,1,0,0,0,0
32406927,1,0,0,0,0,0,0
33014275,1,0,0,1,0,0,0
32837241,0,0,1,0,0,1,0
32278168,0,0,1,0,0,0,0
32453074,1,0,0,0,0,0,0
32825963,0,1,0,1,0,0,0
32353790,0,0,1,0,0,0,0
32693151,0,0,1,0,0,0,0
32394236,1,0,0,0,0,0,0
32245784,1,0,0,1,0,0,0
32866249,0,0,1,0,0,0,0
32732512,1,1,0,0,0,0,0
32926660,1,0,0,0,0,0,0
32735546,1,0,0,0,0,0,0
32674126,1,0,0,0,0,0,0
32539299,0,1,1,0,0,0,0
32405509,0,0,1,0,0,0,0
32571847,0,0,1,0,0,0,0
33061716,0,0,1,0,0,0,0
32995140,0,0,1,0,0,0,0
32559165,0,0,1,0,0,0,0
32792255,0,0,1,0,0,0,0
32563698,1,0,0,0,0,0,0
33041646,0,0,1,0,0,0,0
32891326,0,0,1,0,0,0,0
32358230,0,0,1,0,0,0,0
32755225,0,1,0,0,0,0,0
32361325,0,0,1,0,0,0,0
32544429,1,0,0,1,0,0,0
32400142,0,0,1,0,0,0,0
32503817,1,0,0,0,0,0,0
32742034,0,0,1,0,0,1,0
32734516,0,0,1,0,0,0,0
32696883,1,1,0,0,0,0,0
32897192,0,0,1,0,0,0,0
32460839,1,0,0,0,0,0,0
32850105,0,0,1,0,0,0,0
32763347,0,0,0,0,0,0,1
32710178,0,0,1,0,0,0,0
32594151,0,0,0,0,0,0,1
32921708,1,1,0,0,0,0,0
32640752,0,0,1,0,0,0,0
32766568,1,0,0,0,0,0,0
32899935,0,1,0,0,0,0,0
32427227,0,0,1,0,1,0,0
32983400,1,0,0,1,0,0,0
32899481,0,0,1,0,0,0,0
32331255,1,0,0,1,0,0,0
32654134,0,0,1,0,0,0,0
32314951,0,0,1,0,0,0,0
33050463,1,0,0,1,0,0,0
32559419,1,0,0,1,0,0,0
33024235,0,0,0,0,1,0,0
32877391,1,1,0,0,0,0,0
33008706,0,0,0,0,0,0,1
32635775,0,1,0,0,1,0,0
32987902,1,1,0,0,0,0,0
32570113,0,1,0,0,0,0,0
33035409,1,1,0,0,0,0,0
32366695,1,0,0,1,0,0,0
32425198,1,0,0,0,0,0,0
32770544,0,0,1,0,0,0,0
33000108,0,1,0,0,0,0,0
32921195,0,0,1,0,0,0,0
32953290,0,0,0,0,0,0,1
32550703,0,0,1,0,0,0,0
32770582,1,0,0,1,0,0,0
32340551,1,0,0,1,0,0,0
32861265,0,0,1,0,0,0,0
32733668,1,0,0,0,0,0,0
32447496,0,1,0,0,0,0,0
32999997,0,0,0,0,0,0,1
33041814,1,0,0,0,0,0,0
32902348,0,0,1,0,0,0,0
32493331,1,0,0,0,0,0,0
32863675,1,0,0,0,0,0,0
32510716,0,0,1,0,0,0,0
32731278,1,1,0,1,1,0,0
32482124,0,0,1,0,0,0,0
32268923,1,0,0,0,0,0,0
32719684,1,0,0,1,0,0,0
32496074,0,0,1,0,0,0,0
32928236,0,0,1,0,0,0,0
32145185,1,1,1,1,1,0,0
33042672,1,1,0,0,0,0,0
32321117,0,0,1,0,0,0,0
32315725,1,1,0,0,0,0,0
32650756,0,0,1,0,0,0,0
32169673,0,0,0,1,0,0,0
32221973,1,0,1,0,0,0,0
32233973,0,0,0,0,0,0,1
32891582,1,1,0,0,0,0,0
32547889,0,0,1,0,0,1,0
32706819,0,1,0,0,0,0,0
32366612,0,0,0,0,0,0,1
32569835,0,1,0,0,0,0,0
32708007,0,0,1,0,0,1,0
32710613,1,1,0,0,0,0,0
32369666,0,1,0,0,0,0,0
32366457,0,0,1,0,0,0,0
32749957,0,1,0,0,0,0,0
32989935,1,0,0,1,0,0,0
32536516,0,0,0,0,0,0,1
32748399,0,0,1,0,0,0,0
32762282,0,1,0,0,0,0,0
33072871,1,0,0,0,0,0,0
32237288,0,1,0,0,0,0,0
32418724,1,1,0,0,0,0,0
32767657,0,0,1,0,1,1,0
32837325,0,0,1,0,0,0,0
32903226,0,0,1,0,0,0,0
32568969,1,0,0,0,0,0,0
33033686,0,0,0,0,0,0,1
32705962,1,0,0,1,0,0,0
33052147,1,1,0,0,0,0,0
32952806,0,0,1,0,0,0,0
32779770,0,0,0,0,0,0,1
32201889,0,0,0,0,0,0,1
32555974,1,0,0,1,0,0,0
32844126,1,0,0,1,0,0,0
32867787,1,1,0,0,0,0,0
32936372,0,1,0,0,0,0,0
32407746,1,1,0,0,0,0,0
32521987,0,0,1,0,0,0,0
32703064,1,0,0,0,0,0,0
32904792,0,0,1,0,0,0,0
32234121,0,0,0,0,0,1,0
32109444,0,0,0,1,0,0,0
32628638,0,0,1,0,0,0,0
32720605,1,0,0,1,0,0,0
32305323,0,0,1,0,0,0,0
32568729,0,0,1,0,0,1,0
32685697,0,0,1,0,1,0,0
32578309,0,0,1,0,0,0,0
32991982,1,1,0,0,0,0,0
32341442,1,0,0,1,0,0,0
32804047,0,0,1,0,0,0,0
32880004,0,1,0,0,0,0,0
32277967,0,1,0,0,0,0,0
32660890,1,0,0,1,0,0,0
32596046,0,1,0,0,0,0,0
32970559,0,0,1,0,0,0,0
32318986,0,0,1,0,0,0,0
32780765,1,1,0,0,0,0,0
32988371,0,0,1,0,0,0,0
32411358,0,0,1,0,0,0,0
32892293,1,1,0,0,0,0,0
32315723,0,1,1,0,0,0,0
32571748,0,1,0,0,0,0,0
33060093,0,0,1,0,1,0,0
32579379,0,0,1,0,0,0,0
32501378,0,0,1,0,0,0,0
33028688,0,0,1,0,0,0,0
32665394,0,0,1,0,0,0,0
33039218,1,1,0,0,0,0,0
32952247,0,0,0,0,0,1,0
32894909,1,0,0,0,0,0,0
33063479,0,0,1,0,0,0,0
32420788,0,0,1,0,0,0,0
32912734,0,0,1,0,0,0,0
32253759,1,0,0,0,0,0,0
32581324,0,1,0,0,0,0,0
32417862,0,0,1,0,0,0,0
33042039,0,0,0,1,0,0,0
33005486,1,1,0,1,0,0,0
32351864,0,0,1,0,0,0,0
32874986,0,0,0,0,0,0,1
32658757,0,0,1,0,0,0,0
32574252,0,0,1,0,0,0,0
32912403,1,1,0,0,0,0,0
32283283,0,0,1,0,0,0,0
32624392,0,0,1,0,0,0,0
32528622,0,0,1,0,0,0,0
32629963,0,0,1,0,0,0,0
32447505,0,0,0,0,0,0,1
33078045,0,1,0,0,0,0,0
32302681,0,0,1,0,0,0,0
32998872,1,1,0,0,0,0,0
32921710,0,1,0,0,0,0,0
32861733,1,1,0,0,0,0,0
32392280,0,0,1,0,0,0,0
32626872,0,0,1,0,0,0,0
32965656,0,0,0,0,0,0,1
32801943,0,0,0,0,0,0,1
32521167,0,0,1,0,0,0,0
32307319,0,0,1,0,0,0,0
32357084,0,0,1,0,0,0,0
32668134,1,0,1,0,0,0,0
32345072,1,1,0,0,0,0,0
32741409,0,0,1,0,0,0,0
32623945,0,0,1,0,0,0,0
32707096,1,0,0,0,0,0,0
32406395,0,0,1,0,0,1,0
32886292,0,1,0,0,0,0,0
32897543,1,0,1,0,0,0,0
33026746,1,0,0,0,0,0,0
33014210,0,1,0,0,0,0,0
32307115,0,0,1,0,0,0,0
32904086,0,0,1,0,0,0,0
33049156,1,0,0,0,0,0,0
32816770,0,0,0,0,0,0,1
32749914,1,1,0,1,0,0,0
32955801,1,0,0,0,0,0,0
32537960,1,0,0,1,0,0,0
32437314,0,0,0,0,0,0,1
32598830,0,1,0,0,0,0,0
32582744,0,0,1,0,0,0,0
32915473,1,0,0,1,0,0,0
32904963,0,0,0,0,0,0,1
33040021,0,0,1,0,0,0,0
32291505,1,0,1,0,0,0,0
32275259,0,0,1,1,1,0,0
32666873,0,0,0,0,0,0,1
33037620,1,0,0,0,0,0,0
32803132,1,0,0,0,0,0,0
32810840,0,1,0,0,0,0,0
32697506,1,1,0,0,0,0,0
32854774,0,0,0,0,0,0,1
32540845,0,0,1,0,0,0,0
32498653,0,0,1,0,0,0,0
33078090,0,0,1,0,0,0,0
32143502,1,0,1,1,0,0,0
32651686,1,0,1,0,0,0,0
32660929,0,0,0,0,0,0,1
32713677,1,1,0,0,0,0,0
32562625,0,0,0,0,0,0,1
32634536,0,0,1,0,0,0,0
32428835,1,1,0,1,0,0,0
32369601,0,0,1,0,0,0,0
33041077,1,1,0,0,0,0,0
32332004,0,0,1,0,0,0,0
32574246,0,1,0,0,0,0,0
32804748,0,1,1,0,0,0,0
32779765,0,1,0,0,0,0,0
32593259,0,0,1,0,0,0,0
32549878,0,0,1,0,0,0,0
32340555,0,1,0,0,1,0,0
33040768,0,0,1,0,0,0,0
32937966,0,0,1,0,0,0,0
32997724,0,0,1,0,0,0,0
32834632,0,0,1,0,0,1,0
32348485,1,0,0,0,0,0,0
32381073,0,0,0,0,0,0,1
32727845,1,0,0,1,0,0,0
32528816,0,1,0,0,0,0,0
32499176,0,0,0,0,0,0,1
32497522,0,0,0,1,0,0,0
32896946,0,1,0,0,0,0,0
33063847,0,0,1,0,0,0,0
32805422,1,0,0,0,0,0,0
32437930,0,0,1,0,0,1,0
32972125,1,0,1,0,0,0,0
32503812,1,1,0,0,0,0,0
33033152,1,0,0,1,0,0,0
32928033,0,0,1,0,0,0,0
32775090,1,0,0,0,0,0,0
32987701,1,0,0,1,0,0,0
32837091,1,0,0,0,0,0,0
32779309,1,1,0,0,0,0,0
32133832,0,1,0,0,0,0,0
33052813,0,1,0,0,0,0,0
32269597,0,0,1,0,0,0,0
32690547,0,1,0,1,0,0,0
32624052,0,0,1,0,0,0,0
32762806,0,0,1,0,0,0,0
32271947,0,0,0,0,1,0,0
32930523,1,0,0,1,0,0,0
33029098,0,1,0,0,0,0,0
32836598,0,0,0,0,0,1,0
32324362,1,0,0,0,0,0,0
32239591,0,1,0,0,0,0,0
32883676,0,0,1,0,0,0,0
32401630,0,1,0,0,0,0,0
32748244,1,1,0,0,0,0,0
33001829,0,0,1,0,0,0,0
32354369,0,0,0,0,0,0,1
32397530,0,0,1,0,0,0,0
32408757,0,0,1,0,0,0,0
33045150,1,0,1,0,0,0,0
32983949,1,0,1,0,0,0,0
32472325,0,0,1,0,0,0,0
32259123,0,0,1,0,0,0,0
32871880,1,0,0,0,0,0,0
32746701,0,0,1,0,0,0,0
32599060,0,0,1,0,0,0,0
33032981,0,1,0,0,0,0,0
32618908,0,0,1,0,0,0,0
32213647,0,0,1,0,0,0,0
33071554,0,0,1,0,0,0,0
32786273,0,1,0,0,0,0,0
32376306,0,0,1,0,0,0,0
32551776,0,0,1,0,0,0,0
32503382,1,1,0,0,0,0,0
33076589,0,0,1,0,0,0,0
32399451,0,0,0,0,0,0,1
32735758,0,0,1,0,0,0,0
32845393,1,0,1,0,0,0,0
32514385,0,0,1,0,0,0,0
32928234,0,0,0,1,0,0,0
32354732,0,0,1,0,0,0,0
32503663,1,0,0,0,0,0,0
32682787,1,0,0,0,0,0,0
32819955,0,0,1,0,0,0,0
32228226,1,0,0,1,0,0,0
32482571,0,0,1,0,0,0,0
32235413,0,0,1,0,0,0,0
32347685,0,0,1,0,0,0,0
32411619,0,1,0,0,0,0,0
32618648,1,1,0,1,0,0,0
32905165,0,0,1,0,0,0,0
32596417,0,0,1,0,0,0,0
32565126,1,0,0,1,0,0,0
32278097,0,0,1,0,0,0,0
32868962,0,0,1,0,0,0,0
33047101,0,0,1,0,0,0,0
32835082,0,1,0,0,0,0,0
33026601,1,0,0,0,0,0,0
33052305,1,0,0,0,0,0,0
32984847,1,0,0,0,0,0,0
32923449,1,1,0,0,0,0,0
32441394,0,0,1,0,0,0,0
32836709,1,0,0,1,0,0,0
32838192,0,0,1,0,0,0,0
32984763,0,0,0,0,0,0,1
32334905,0,0,1,0,0,0,0
32840841,0,0,1,0,0,0,0
33066032,0,0,1,0,0,0,0
32836538,0,0,1,0,0,0,0
32757751,1,1,0,0,0,0,0
32283286,0,0,1,0,0,0,0
32474145,0,0,0,0,0,0,1
32838137,0,0,0,0,0,1,0
32911518,0,0,1,0,0,0,0
33020338,0,0,0,0,0,0,1
32755673,0,0,1,0,1,0,0
32306290,0,0,0,0,0,0,1
32345140,1,0,0,1,0,0,0
32565134,1,0,0,1,0,0,0
32366614,1,1,1,0,0,0,0
32683132,0,0,1,0,0,0,0
32592922,0,0,1,0,0,0,0
32834149,0,0,1,0,0,0,0
32415876,0,0,1,0,0,0,0
32776761,1,1,0,0,0,0,0
32330299,0,0,1,0,1,1,0
32547932,0,0,0,0,0,0,1
32966223,0,0,1,0,0,0,0
32641873,1,1,0,1,0,0,0
33074732,1,0,0,1,0,0,0
32752592,0,0,1,0,0,0,0
33022781,0,0,0,1,0,0,0
32527379,0,0,1,0,0,0,0
32835160,1,0,0,1,0,0,0
32615317,1,0,0,1,0,0,0
32904733,0,0,1,0,0,0,0
32615522,0,0,1,0,1,0,0
32405111,0,0,1,0,0,0,0
32272550,1,0,0,1,0,0,0
32599018,1,0,1,0,0,0,0
32488319,0,0,1,0,0,0,0
33047093,0,1,0,0,0,0,0
32955902,0,0,1,0,0,0,0
32313886,0,0,0,0,0,0,1
32679205,0,0,1,0,0,0,0
32853163,0,1,0,0,0,0,0
33044733,0,1,0,0,0,0,0
32650220,0,0,1,0,0,0,0
32772172,0,0,0,0,0,0,1
32888003,1,1,0,0,0,0,0
32992843,1,0,0,1,0,0,0
32673499,1,1,0,0,0,0,0
32572707,0,1,0,0,0,0,0
32887338,0,0,1,0,0,0,0
33035967,1,0,0,0,0,0,0
32815849,0,0,1,0,0,0,0
32429123,0,0,1,0,0,0,0
32979298,0,0,1,0,1,0,0
32289565,0,1,0,0,0,0,0
32314559,0,0,0,1,0,0,0
32610104,0,1,0,0,0,0,0
32819683,1,0,0,1,0,0,0
32242738,1,1,0,0,0,0,0
32646793,0,0,1,0,0,0,0
32544867,1,0,0,0,0,0,0
32292881,0,1,1,0,0,0,0
33012103,1,0,0,0,0,0,0
32777301,0,1,0,0,0,0,0
32322401,1,0,1,1,0,0,0
32696002,1,0,1,0,0,0,0
32835306,1,0,0,1,0,0,0
32754377,0,0,0,0,0,0,1
32565367,0,0,1,0,0,0,0
32705994,0,0,1,0,0,0,0
